            Frequency	      V(Ekte_firkant)
     4779.99999999044	3.77464784962841e-005
     4789.99999999042	3.77464537835356e-005
      4799.9999999904	 3.7746429019124e-005
     4809.99999999038	3.77464042031012e-005
     4819.99999999036	3.77463793354361e-005
     4829.99999999034	3.77463544161392e-005
     4839.99999999032	3.77463294451948e-005
      4849.9999999903	 3.7746304422624e-005
     4859.99999999028	3.77462793484111e-005
     4869.99999999026	3.77462542225667e-005
     4879.99999999024	3.77462290450697e-005
     4889.99999999022	3.77462038159518e-005
      4899.9999999902	3.77461785351921e-005
     4909.99999999018	 3.7746153202801e-005
     4919.99999999016	3.77461278187628e-005
     4929.99999999014	3.77461023830989e-005
     4939.99999999012	3.77460768957931e-005
      4949.9999999901	3.77460513568565e-005
     4959.99999999008	 3.7746025766262e-005
     4969.99999999006	3.77460001240528e-005
     4979.99999999004	 3.7745974430202e-005
     4989.99999999002	3.77459486847206e-005
        4999.99999999	3.77459228875923e-005
     5009.99999998998	3.77458970388389e-005
     5019.99999998996	3.77458711384441e-005
     5029.99999998994	3.77458451864189e-005
     5039.99999998992	3.77458191827415e-005
      5049.9999999899	3.77457931274447e-005
     5059.99999998988	3.77457670205068e-005
     5069.99999998986	3.77457408619387e-005
     5079.99999998984	3.77457146517241e-005
     5089.99999998982	 3.7745688389885e-005
      5099.9999999898	 3.7745662076405e-005
     5109.99999998978	3.77456357112951e-005
     5119.99999998976	3.77456092944999e-005
     5129.99999998974	3.77455828261193e-005
     5139.99999998972	 3.7745556306098e-005
      5149.9999999897	3.77455297344472e-005
     5159.99999998968	  3.774550311115e-005
     5169.99999998966	3.77454764362291e-005
     5179.99999998964	3.77454497096676e-005
     5189.99999998962	3.77454229314768e-005
      5199.9999999896	3.77453961016343e-005
     5209.99999998958	3.77453692201739e-005
     5219.99999998956	3.77453422870731e-005
     5229.99999998954	3.77453153023434e-005
     5239.99999998952	3.77452882659678e-005
      5249.9999999895	 3.7745261177969e-005
     5259.99999998948	  3.774523403833e-005
     5269.99999998946	3.77452068470623e-005
     5279.99999998944	3.77451796041375e-005
     5289.99999998942	3.77451523096012e-005
      5299.9999999894	 3.7745124963425e-005
     5309.99999998938	3.77450975656203e-005
     5319.99999998936	3.77450701161701e-005
     5329.99999998934	3.77450426150974e-005
     5339.99999998932	 3.7745015062385e-005
      5349.9999999893	3.77449874580444e-005
     5359.99999998928	3.77449598020527e-005
     5369.99999998926	3.77449320944445e-005
     5379.99999998924	3.77449043351969e-005
     5389.99999998922	3.77448765243214e-005
      5399.9999999892	3.77448486618007e-005
     5409.99999998918	3.77448207476581e-005
     5419.99999998916	3.77447927818763e-005
     5429.99999998914	3.77447647644669e-005
     5439.99999998912	3.77447366953948e-005
      5449.9999999891	3.77447085747188e-005
     5459.99999998908	3.77446804024038e-005
     5469.99999998906	3.77446521784615e-005
     5479.99999998904	3.77446239028744e-005
     5489.99999998902	3.77445955756661e-005
       5499.999999989	3.77445671968189e-005
     5509.99999998898	3.77445387663449e-005
     5519.99999998896	3.77445102842201e-005
     5529.99999998894	3.77444817504805e-005
     5539.99999998892	3.77444531651022e-005
      5549.9999999889	3.77444245280974e-005
     5559.99999998888	 3.7744395839448e-005
     5569.99999998886	3.77443670991781e-005
     5579.99999998884	3.77443383072698e-005
     5589.99999998882	3.77443094637353e-005
      5599.9999999888	3.77442805685441e-005
     5609.99999998878	3.77442516217451e-005
     5619.99999998876	3.77442226233078e-005
     5629.99999998874	3.77441935732446e-005
     5639.99999998872	3.77441644715371e-005
      5649.9999999887	3.77441353182099e-005
     5659.99999998868	3.77441061132447e-005
     5669.99999998866	3.77440768566539e-005
